Branch_ID,Region,Date,Cash_Deposits,Cash_Withdrawals,Opening_Balance,Closing_Balance,Cash_Shortage_Flag
B31,North,2031-04-10,494874.0,309756.0,254607.0,439725,0
B14,East,2031-04-11,492765.0,91644.0,650626.0,1051747,0
B20,West,2031-04-12,308667.0,72069.0,221996.0,458594,0
B18,West,2031-04-13,61549.0,383885.0,283697.0,-38639,1
B29,South,2031-04-14,75739.0,358041.0,508166.0,225864,0
B6,North,2031-04-15,333353.0,185006.0,792052.0,940399,0
B32,East,2031-04-16,157051.0,443311.0,552868.0,266608,0
B29,North,2031-04-17,65116.0,404688.0,439190.0,99618,1
B43,North,2031-04-18,70045.0,58706.0,208888.0,220227,0
B2,South,2031-04-19,469543.0,214588.0,635413.0,890368,0
B23,North,2031-04-20,85709.0,143602.0,421432.0,363539,0
B19,East,2031-04-21,355761.0,336773.0,561085.0,580073,0
B31,East,2031-04-22,207977.0,164746.0,479477.0,522708,0
B5,South,2031-04-23,253675.0,60431.0,701616.0,894860,0
B19,North,2031-04-24,279167.0,227805.0,,812005,0
B34,East,2031-04-25,431923.0,80088.0,430487.0,782322,0
B10,North,2031-04-26,355063.0,215207.0,667119.0,806975,0
B25,North,2031-04-27,395665.0,271110.0,449434.0,573989,0
B2,North,2031-04-28,269222.0,71385.0,537819.0,735656,0
B11,South,2031-04-29,,372343.0,380926.0,248101,0
B50,North,2031-04-30,233500.0,340821.0,791952.0,684631,0
B31,East,2031-05-01,491110.0,158104.0,700638.0,1033644,0
B15,North,2031-05-02,318591.0,52818.0,456349.0,722122,0
B9,East,2031-05-03,55499.0,365145.0,610749.0,301103,0
B23,North,2031-05-04,89041.0,195049.0,771284.0,665276,0
B19,East,2031-05-05,343459.0,89832.0,509091.0,762718,0
B9,East,2031-05-06,182371.0,343075.0,621172.0,460468,0
B35,North,2031-05-07,432650.0,123990.0,651813.0,960473,0
B21,North,2031-05-08,186066.0,249966.0,429685.0,365785,0
B9,East,2031-05-09,276486.0,112204.0,527608.0,691890,0
B28,West,2031-05-10,262235.0,85784.0,335024.0,511475,0
B46,South,2031-05-11,307831.0,408449.0,383273.0,282655,0
B7,West,2031-05-12,450705.0,49921.0,324444.0,725228,0
B16,West,2031-05-13,403791.0,337103.0,574319.0,641007,0
B16,North,2031-05-14,344499.0,334472.0,504604.0,514631,0
B33,South,2031-05-15,385949.0,442075.0,353868.0,297742,0
B4,West,2031-05-16,,295564.0,362818.0,447765,0
B4,North,2031-05-17,422050.0,129506.0,680001.0,972545,0
B39,West,2031-05-18,429553.0,114408.0,200015.0,515160,0
B40,West,2031-05-19,389499.0,,357029.0,582676,0
B17,North,2031-05-20,166220.0,255838.0,745580.0,655962,0
B37,North,2031-05-21,271421.0,,584838.0,789551,0
B39,North,2031-05-22,399317.0,58847.0,362948.0,703418,0
B29,South,2031-05-23,314140.0,95989.0,247046.0,465197,0
B36,West,2031-05-24,301071.0,427527.0,739105.0,612649,0
B38,North,2031-05-25,356531.0,44922.0,209759.0,521368,0
B39,East,2031-05-26,53089.0,92335.0,379504.0,340258,0
B50,West,2031-05-27,410971.0,429057.0,468556.0,450470,0
B37,East,2031-05-28,332803.0,446757.0,650973.0,537019,0
B35,South,2031-05-29,357322.0,,482648.0,518275,0
B7,North,2031-05-30,145965.0,190453.0,570644.0,526156,0
B27,East,2031-05-31,131268.0,415463.0,470651.0,186456,0
B28,South,2031-06-01,397186.0,357817.0,221050.0,260419,0
B22,North,2031-06-02,418615.0,403675.0,598036.0,612976,0
B14,East,2031-06-03,251798.0,,686383.0,875233,0
B7,East,2031-06-04,382255.0,132264.0,300153.0,550144,0
B37,South,2031-06-05,287103.0,99072.0,431329.0,619360,0
B22,North,2031-06-06,294754.0,369704.0,782020.0,707070,0
B5,North,2031-06-07,215637.0,253321.0,776209.0,738525,0
B2,East,2031-06-08,412579.0,173558.0,638715.0,877736,0
B27,East,2031-06-09,139242.0,106691.0,337912.0,370463,0
B21,East,2031-06-10,425348.0,181154.0,696586.0,940780,0
B38,North,2031-06-11,203956.0,404925.0,755728.0,554759,0
B15,South,2031-06-12,329343.0,386249.0,759471.0,702565,0
B21,South,2031-06-13,110038.0,47086.0,585327.0,648279,0
B10,North,2031-06-14,107786.0,429962.0,528443.0,206267,0
B23,West,2031-06-15,421780.0,107853.0,239023.0,552950,0
B39,South,2031-06-16,286042.0,404069.0,381101.0,263074,0
B5,East,2031-06-17,361438.0,372171.0,502085.0,491352,0
B1,West,2031-06-18,259087.0,318060.0,647166.0,588193,0
B13,West,2031-06-19,215250.0,317392.0,276054.0,173912,0
B21,South,2031-06-20,455881.0,326370.0,527507.0,657018,0
B26,West,2031-06-21,312678.0,278922.0,701772.0,735528,0
B50,West,2031-06-22,403972.0,88380.0,786030.0,1101622,0
B45,South,2031-06-23,348276.0,309992.0,691112.0,729396,0
B21,South,2031-06-24,,54274.0,769503.0,1143093,0
B18,West,2031-06-25,348254.0,356689.0,359245.0,350810,0
B37,East,2031-06-26,239826.0,,602611.0,542322,0
B45,North,2031-06-27,375724.0,136494.0,441443.0,680673,0
B32,West,2031-06-28,465685.0,,677959.0,987663,0
B36,West,2031-06-29,376160.0,206305.0,,473446,0
B17,East,2031-06-30,96233.0,56304.0,449045.0,488974,0
B35,West,2031-07-01,442007.0,,770517.0,899086,0
B49,West,2031-07-02,247780.0,328569.0,262583.0,181794,0
B11,North,2031-07-03,274522.0,239783.0,455931.0,490670,0
B21,North,2031-07-04,156311.0,150777.0,359996.0,365530,0
B26,North,2031-07-05,84409.0,442641.0,666185.0,307953,0
B4,South,2031-07-06,296231.0,131549.0,492248.0,656930,0
B34,South,2031-07-07,462540.0,133464.0,465808.0,794884,0
B48,North,2031-07-08,451954.0,146748.0,654377.0,959583,0
B18,North,2031-07-09,336198.0,370439.0,401664.0,367423,0
B40,South,2031-07-10,79709.0,318235.0,495043.0,256517,0
B35,East,2031-07-11,159321.0,422087.0,741529.0,478763,0
B41,West,2031-07-12,50363.0,294174.0,787760.0,543949,0
B29,West,2031-07-13,322502.0,,405320.0,556748,0
B29,North,2031-07-14,,293890.0,231346.0,383912,0
B38,East,2031-07-15,95689.0,90411.0,566595.0,571873,0
B42,South,2031-07-16,314080.0,298901.0,635436.0,650615,0
B21,North,2031-07-17,424416.0,135696.0,349014.0,637734,0
B42,East,2031-07-18,141074.0,191779.0,202016.0,151311,0
B13,East,2031-07-19,225037.0,186320.0,723195.0,761912,0
B49,East,2031-07-20,258606.0,111309.0,731562.0,878859,0
B41,South,2031-07-21,50882.0,249394.0,215748.0,17236,1
B17,South,2031-07-22,463440.0,186109.0,,890722,0
B9,West,2031-07-23,417371.0,107421.0,697926.0,1007876,0
B41,West,2031-07-24,304822.0,276436.0,,764500,0
B1,East,2031-07-25,175865.0,342756.0,627345.0,460454,0
B2,East,2031-07-26,173745.0,53450.0,401081.0,521376,0
B48,South,2031-07-27,474041.0,49491.0,616706.0,1041256,0
B29,West,2031-07-28,78885.0,157026.0,372507.0,294366,0
B33,East,2031-07-29,221128.0,114804.0,720140.0,826464,0
B10,West,2031-07-30,446419.0,395437.0,423023.0,474005,0
B50,West,2031-07-31,241313.0,159498.0,,627065,0
B40,East,2031-08-01,445460.0,278515.0,516782.0,683727,0
B21,South,2031-08-02,410466.0,440007.0,269072.0,239531,0
B28,East,2031-08-03,380763.0,407619.0,267309.0,240453,0
B11,East,2031-08-04,71584.0,330458.0,360966.0,102092,0
B34,West,2031-08-05,320665.0,354027.0,701775.0,668413,0
B8,East,2031-08-06,,389230.0,586868.0,428727,0
B22,South,2031-08-07,345685.0,236701.0,385639.0,494623,0
B8,East,2031-08-08,79063.0,403435.0,759614.0,435242,0
B49,South,2031-08-09,120268.0,282223.0,583556.0,421601,0
B15,South,2031-08-10,306306.0,49967.0,618810.0,875149,0
B17,West,2031-08-11,176218.0,252826.0,,428285,0
B23,North,2031-08-12,430350.0,345364.0,451749.0,536735,0
B24,North,2031-08-13,274126.0,245235.0,776106.0,804997,0
B45,West,2031-08-14,220635.0,438163.0,737717.0,520189,0
B19,East,2031-08-15,,210491.0,782036.0,792369,0
B5,West,2031-08-16,276305.0,358275.0,773095.0,691125,0
B32,South,2031-08-17,445783.0,68876.0,469284.0,846191,0
B44,North,2031-08-18,459337.0,259516.0,525370.0,725191,0
B1,West,2031-08-19,444890.0,403592.0,608117.0,649415,0
B23,East,2031-08-20,126411.0,191043.0,482635.0,418003,0
B37,West,2031-08-21,159876.0,269192.0,399888.0,290572,0
B8,North,2031-08-22,248153.0,351372.0,366052.0,262833,0
B13,West,2031-08-23,210212.0,294767.0,706733.0,622178,0
B8,West,2031-08-24,190399.0,376639.0,426597.0,240357,0
B23,North,2031-08-25,73331.0,292313.0,208078.0,-10904,1
B43,South,2031-08-26,73004.0,68261.0,329101.0,333844,0
B1,South,2031-08-27,288441.0,146601.0,682737.0,824577,0
B45,North,2031-08-28,431387.0,,641920.0,972047,0
B24,West,2031-08-29,453708.0,436562.0,741285.0,758431,0
B35,North,2031-08-30,498013.0,96176.0,673026.0,1074863,0
B24,South,2031-08-31,239167.0,354444.0,708715.0,593438,0
B17,East,2031-09-01,456965.0,182412.0,619614.0,894167,0
B5,West,2031-09-02,375361.0,335156.0,412650.0,452855,0
B20,South,2031-09-03,139044.0,206465.0,559500.0,492079,0
B21,West,2031-09-04,321189.0,142153.0,575855.0,754891,0
B40,North,2031-09-05,332260.0,375417.0,351633.0,308476,0
B31,East,2031-09-06,68667.0,,234512.0,-111293,1
B46,North,2031-09-07,387201.0,412448.0,425226.0,399979,0
B36,East,2031-09-08,124205.0,408781.0,408467.0,123891,0
B11,West,2031-09-09,77302.0,188348.0,664175.0,553129,0
B15,West,2031-09-10,454499.0,356783.0,796432.0,894148,0
B19,North,2031-09-11,212007.0,424083.0,317363.0,105287,0
B7,East,2031-09-12,122534.0,47310.0,512809.0,588033,0
B28,East,2031-09-13,275414.0,206239.0,381675.0,450850,0
B43,West,2031-09-14,212696.0,405088.0,352110.0,159718,0
B5,North,2031-09-15,63440.0,181463.0,689562.0,571539,0
B5,East,2031-09-16,423145.0,162013.0,,628096,0
B30,West,2031-09-17,358645.0,221693.0,594969.0,731921,0
B32,South,2031-09-18,444485.0,181964.0,316737.0,579258,0
B8,North,2031-09-19,320012.0,378877.0,656036.0,597171,0
B10,South,2031-09-20,211323.0,249658.0,462968.0,424633,0
B38,North,2031-09-21,390053.0,212687.0,607096.0,784462,0
B47,West,2031-09-22,134523.0,218625.0,528761.0,444659,0
B32,East,2031-09-23,219801.0,149264.0,473661.0,544198,0
B48,East,2031-09-24,65734.0,119071.0,610092.0,556755,0
B28,East,2031-09-25,223501.0,212074.0,565212.0,576639,0
B17,North,2031-09-26,222409.0,424755.0,667018.0,464672,0
B31,West,2031-09-27,483541.0,110658.0,679818.0,1052701,0
B8,South,2031-09-28,,49852.0,409485.0,755377,0
B40,West,2031-09-29,320577.0,307531.0,,485172,0
B25,South,2031-09-30,190183.0,429715.0,619814.0,380282,0
B9,North,2031-10-01,153986.0,399439.0,345711.0,100258,0
B2,North,2031-10-02,375897.0,170381.0,,1000014,0
B15,South,2031-10-03,163783.0,342138.0,794140.0,615785,0
B50,South,2031-10-04,261655.0,274484.0,209695.0,196866,0
B3,South,2031-10-05,333895.0,419056.0,248582.0,163421,0
B49,West,2031-10-06,197525.0,243754.0,493238.0,447009,0
B36,South,2031-10-07,266916.0,171632.0,484331.0,579615,0
B4,North,2031-10-08,482184.0,426354.0,719382.0,775212,0
B14,North,2031-10-09,211149.0,358709.0,768694.0,621134,0
B41,East,2031-10-10,289654.0,303456.0,347049.0,333247,0
B41,South,2031-10-11,477991.0,428026.0,638055.0,688020,0
B25,West,2031-10-12,239216.0,444811.0,651090.0,445495,0
B50,West,2031-10-13,360714.0,127566.0,563584.0,796732,0
B10,West,2031-10-14,227169.0,,435994.0,339690,0
B21,East,2031-10-15,336647.0,274750.0,404573.0,466470,0
B36,North,2031-10-16,183851.0,370331.0,260481.0,74001,1
B12,West,2031-10-17,398984.0,115542.0,489884.0,773326,0
B27,North,2031-10-18,181827.0,148237.0,696733.0,730323,0
B40,East,2031-10-19,351407.0,416620.0,474025.0,408812,0
B2,South,2031-10-20,420635.0,337789.0,499140.0,581986,0
B13,South,2031-10-21,367231.0,127502.0,,1001194,0
B32,South,2031-10-22,485497.0,389454.0,266126.0,362169,0
B31,West,2031-10-23,101482.0,371763.0,518675.0,248394,0
B16,South,2031-10-24,498073.0,335657.0,226119.0,388535,0
B32,West,2031-10-25,172989.0,48749.0,316894.0,441134,0
B32,East,2031-10-26,460616.0,201855.0,358987.0,617748,0
B34,East,2031-10-27,352259.0,100645.0,595924.0,847538,0
B11,West,2031-10-28,326393.0,253933.0,,704425,0
B10,North,2031-10-29,294255.0,93175.0,244989.0,446069,0
B15,South,2031-10-30,490041.0,188395.0,206553.0,508199,0
B17,South,2031-10-31,160361.0,90762.0,742169.0,811768,0
B40,South,2031-11-01,336744.0,104222.0,201379.0,433901,0
B18,West,2031-11-02,349850.0,229400.0,552935.0,673385,0
B9,East,2031-11-03,331366.0,295539.0,567808.0,603635,0
B25,South,2031-11-04,411185.0,52213.0,269306.0,628278,0
B40,East,2031-11-05,416648.0,137367.0,612942.0,892223,0
B14,South,2031-11-06,91139.0,218002.0,443825.0,316962,0
B25,South,2031-11-07,164919.0,198785.0,627530.0,593664,0
B50,West,2031-11-08,,147157.0,711030.0,861550,0
B22,North,2031-11-09,353446.0,269408.0,,562532,0
B30,West,2031-11-10,275756.0,72583.0,700395.0,903568,0
B20,South,2031-11-11,399982.0,168792.0,299599.0,530789,0
B21,South,2031-11-12,189718.0,119944.0,541653.0,611427,0
B44,North,2031-11-13,194615.0,62369.0,742057.0,874303,0
B32,East,2031-11-14,275568.0,219000.0,508509.0,565077,0
B46,East,2031-11-15,203857.0,417988.0,512329.0,298198,0
B49,South,2031-11-16,390497.0,59510.0,326525.0,657512,0
B21,East,2031-11-17,474622.0,52120.0,594836.0,1017338,0
B35,South,2031-11-18,401136.0,139847.0,760591.0,1021880,0
B32,North,2031-11-19,363572.0,138575.0,219589.0,444586,0
B30,North,2031-11-20,73777.0,431413.0,465026.0,107390,0
B39,South,2031-11-21,107939.0,307439.0,380394.0,180894,0
B49,North,2031-11-22,496242.0,60460.0,617740.0,1053522,0
B12,West,2031-11-23,398594.0,54963.0,215861.0,559492,0
B41,West,2031-11-24,472769.0,379260.0,516405.0,609914,0
B47,North,2031-11-25,73548.0,67328.0,536279.0,542499,0
B18,South,2031-11-26,480481.0,386773.0,778668.0,872376,0
B21,South,2031-11-27,175549.0,164034.0,420421.0,431936,0
B13,North,2031-11-28,483917.0,,,866809,0
B21,East,2031-11-29,494503.0,413045.0,622757.0,704215,0
B8,West,2031-11-30,187799.0,215885.0,244397.0,216311,0
B46,East,2031-12-01,291532.0,217443.0,620669.0,694758,0
B40,South,2031-12-02,231789.0,148241.0,655561.0,739109,0
B46,South,2031-12-03,475643.0,349742.0,606122.0,732023,0
B7,East,2031-12-04,197764.0,231848.0,477132.0,443048,0
B23,North,2031-12-05,81625.0,294289.0,358795.0,146131,0
B44,East,2031-12-06,337062.0,374402.0,758088.0,720748,0
B32,East,2031-12-07,484352.0,343113.0,358502.0,499741,0
B11,West,2031-12-08,426970.0,207984.0,625751.0,844737,0
B22,West,2031-12-09,,209446.0,399548.0,354983,0
B22,East,2031-12-10,495625.0,243374.0,457653.0,709904,0
B43,East,2031-12-11,327721.0,102784.0,776572.0,1001509,0
B25,South,2031-12-12,397299.0,449144.0,780520.0,728675,0
B22,West,2031-12-13,161776.0,61274.0,244420.0,344922,0
B28,West,2031-12-14,411390.0,,665713.0,907109,0
B29,South,2031-12-15,283996.0,336560.0,633714.0,581150,0
B13,North,2031-12-16,307831.0,257220.0,397241.0,447852,0
B18,West,2031-12-17,262803.0,232070.0,449863.0,480596,0
B2,West,2031-12-18,208761.0,402578.0,225968.0,32151,1
B29,North,2031-12-19,192226.0,283768.0,262508.0,170966,0
B21,West,2031-12-20,407092.0,208206.0,575579.0,774465,0
B15,West,2031-12-21,71341.0,,285366.0,3253,1
B27,North,2031-12-22,409698.0,382902.0,730026.0,756822,0
B50,North,2031-12-23,255753.0,183435.0,203098.0,275416,0
B31,East,2031-12-24,419942.0,332772.0,295424.0,382594,0
B15,South,2031-12-25,358474.0,109672.0,500388.0,749190,0
B23,South,2031-12-26,299141.0,86246.0,325349.0,538244,0
B24,North,2031-12-27,399903.0,444377.0,775257.0,730783,0
B44,North,2031-12-28,,129110.0,401495.0,521873,0
B13,West,2031-12-29,306139.0,304954.0,317286.0,318471,0
B22,East,2031-12-30,398951.0,230932.0,275028.0,443047,0
B43,East,2031-12-31,345457.0,248271.0,238575.0,335761,0
B37,North,2032-01-01,359044.0,111688.0,727480.0,974836,0
B33,West,2032-01-02,128840.0,367692.0,648484.0,409632,0
B3,West,2032-01-03,215767.0,233435.0,760815.0,743147,0
B19,South,2032-01-04,211297.0,313306.0,776469.0,674460,0
B23,South,2032-01-05,398216.0,390002.0,319783.0,327997,0
B29,West,2032-01-06,408511.0,113535.0,361554.0,656530,0
B30,South,2032-01-07,,440435.0,379300.0,38021,1
B39,North,2032-01-08,258281.0,,250126.0,397543,0
B44,West,2032-01-09,137453.0,174693.0,255114.0,217874,0
B47,South,2032-01-10,208901.0,158371.0,555884.0,606414,0
B25,East,2032-01-11,75938.0,129792.0,406422.0,352568,0
B37,West,2032-01-12,109164.0,,321284.0,214943,0
B47,West,2032-01-13,497746.0,297416.0,514626.0,714956,0
B8,East,2032-01-14,249271.0,106188.0,394469.0,537552,0
B42,North,2032-01-15,110282.0,,342290.0,226549,0
B16,East,2032-01-16,359945.0,383862.0,533735.0,509818,0
B8,West,2032-01-17,452681.0,278188.0,382615.0,557108,0
B1,North,2032-01-18,315470.0,76558.0,504144.0,743056,0
B44,South,2032-01-19,446875.0,168938.0,755209.0,1033146,0
B5,South,2032-01-20,208666.0,186731.0,550891.0,572826,0
B3,South,2032-01-21,165819.0,336557.0,361686.0,190948,0
B1,West,2032-01-22,316907.0,312579.0,741889.0,746217,0
B4,East,2032-01-23,191900.0,290272.0,585398.0,487026,0
B40,North,2032-01-24,359732.0,68067.0,660828.0,952493,0
B35,South,2032-01-25,323365.0,127794.0,581148.0,776719,0
B32,North,2032-01-26,454427.0,395967.0,490144.0,548604,0
B42,West,2032-01-27,63569.0,371368.0,330439.0,22640,1
B34,South,2032-01-28,277966.0,41379.0,439691.0,676278,0
B43,West,2032-01-29,87860.0,404691.0,319277.0,2446,1
B25,East,2032-01-30,252630.0,148541.0,492527.0,596616,0
B10,West,2032-01-31,357481.0,,342857.0,440839,0
B21,West,2032-02-01,495527.0,154634.0,765198.0,1106091,0
B46,East,2032-02-02,194587.0,293579.0,575982.0,476990,0
B39,North,2032-02-03,121695.0,430845.0,729129.0,419979,0
B27,East,2032-02-04,303078.0,359889.0,297204.0,240393,0
B27,East,2032-02-05,292599.0,143915.0,260155.0,408839,0
B2,West,2032-02-06,418893.0,445732.0,518457.0,491618,0
B41,North,2032-02-07,205976.0,250494.0,717953.0,673435,0
B48,South,2032-02-08,241007.0,256915.0,718985.0,703077,0
B13,East,2032-02-09,355934.0,169560.0,348515.0,534889,0
B9,North,2032-02-10,380724.0,195915.0,625466.0,810275,0
B36,East,2032-02-11,55636.0,176984.0,332994.0,211646,0
B22,East,2032-02-12,311578.0,192586.0,304405.0,423397,0
B42,East,2032-02-13,389273.0,258431.0,778032.0,908874,0
B26,East,2032-02-14,446108.0,228104.0,726761.0,944765,0
B12,West,2032-02-15,333816.0,177521.0,753003.0,909298,0
B17,North,2032-02-16,317956.0,172797.0,444826.0,589985,0
B14,North,2032-02-17,277693.0,383550.0,453856.0,347999,0
B14,North,2032-02-18,50654.0,49304.0,719637.0,720987,0
B34,East,2032-02-19,104633.0,165555.0,625426.0,564504,0
B20,West,2032-02-20,67143.0,446879.0,527660.0,147924,0
B11,East,2032-02-21,105934.0,372464.0,254604.0,-11926,1
B16,East,2032-02-22,379478.0,134488.0,708410.0,953400,0
B31,North,2032-02-23,153463.0,298490.0,204889.0,59862,1
B6,East,2032-02-24,175851.0,377735.0,774839.0,572955,0
B19,South,2032-02-25,79087.0,397188.0,437230.0,119129,0
B37,East,2032-02-26,192690.0,183748.0,436139.0,445081,0
B4,South,2032-02-27,320590.0,327336.0,289882.0,283136,0
B47,East,2032-02-28,,301602.0,500102.0,612771,0
B4,West,2032-02-29,361011.0,178518.0,467825.0,650318,0
B20,West,2032-03-01,494244.0,421448.0,301982.0,374778,0
B10,North,2032-03-02,372245.0,437941.0,246870.0,181174,0
B24,East,2032-03-03,208272.0,256669.0,413328.0,364931,0
B35,South,2032-03-04,,128207.0,359224.0,507196,0
B26,South,2032-03-05,400218.0,228704.0,774349.0,945863,0
B37,East,2032-03-06,242537.0,238017.0,388691.0,393211,0
B38,South,2032-03-07,267508.0,113741.0,782523.0,936290,0
B21,West,2032-03-08,168422.0,56365.0,735505.0,847562,0
B40,South,2032-03-09,400036.0,367936.0,510495.0,542595,0
B39,North,2032-03-10,269631.0,235929.0,613870.0,647572,0
B21,West,2032-03-11,432188.0,287481.0,392386.0,537093,0
B10,West,2032-03-12,89148.0,186776.0,463552.0,365924,0
B38,West,2032-03-13,395072.0,352719.0,721817.0,764170,0
B46,East,2032-03-14,201770.0,200974.0,767191.0,767987,0
B4,East,2032-03-15,485686.0,421785.0,307042.0,370943,0
B45,West,2032-03-16,,272366.0,381644.0,473082,0
B20,East,2032-03-17,497126.0,434411.0,694897.0,757612,0
B17,South,2032-03-18,,290319.0,584333.0,641608,0
